fips,unemp
235,32.27974204982564
236,80.65923290140194
237,46.36698142780934
238,76.3667456960938
239,42.80908852558749
240,95.98896018425974
241,67.75486135259482
242,79.42580389935576
243,63.84882824924938
244,10.932489366099185
245,84.87229065703156
246,83.59347959234157
247,93.35692096692918
248,64.75246823924226
249,70.98518895845737
250,60.37028380906918
251,48.61810936187029
252,46.61648042599078
253,43.13541120868317
254,36.43770151474832
255,4.9429303060321335
256,1.3104134005306634
257,75.5020163219924
258,5.657068630842421
259,91.57817249073322
260,76.85690237253901
261,24.686313074523845
262,89.52035607166773
263,11.34244923000064
264,11.628246086810478
265,2.2966892574624143
266,42.35210463403113
267,10.579988104377025
268,90.94666356165206
269,12.41954596365722
270,26.843187340894858
271,52.131853552477466
272,87.60288455271639
273,93.20240704704213
274,10.14929960765084
275,29.192107980482696
276,54.940556856674085
277,24.875045058574884
278,57.93396583421912
279,74.52782738281634
280,90.1097887662981
281,37.94284605039141
282,5.9168120422980035
283,22.591835465767353
284,12.61219258749
285,56.46950198803774
286,85.04404833299589
287,87.06726680790044
288,64.74273332543355
289,19.40932301770314
290,27.666290844175133
291,88.66662129324249
292,46.63665666278505
293,17.47249525581739
294,53.82218902486743
295,96.7838423733501
296,1.3037532566891996
297,95.00285124527589
298,18.912462689547795
299,58.96234617403283
300,85.57889441285754
301,49.136854073317025
302,78.26670875486609
303,71.66156878516514
304,17.05433318236711
305,52.80579642826548
306,45.893370686303726
307,10.168586799548752
308,85.72834608920232
309,38.999152200991006
310,85.99786065455365
311,45.69267385654442
312,98.6646763227511
313,1.2346947287005583
314,67.17835968814471
315,29.740577519149237
316,43.36833280162029
317,90.84644814376365
318,38.4233017334353
319,80.87797063773141
320,92.7168973052776
321,2.1551405700034
322,51.64242158528683
323,51.317875669528426
324,31.369518628451054
325,0.7081544622419056
326,10.87421761398819
327,75.67943281675248
328,9.899747230668709
329,58.46916850763838
330,79.81758642888094
331,55.30789065881616
332,67.81298508706494
333,24.551064426679236
334,52.23552803241064
335,43.41860752795643
336,72.11217060886554
337,5.3584266232066575
338,30.864058330660736
339,24.568314382016
340,43.58335643723195
341,85.86511797298641
342,33.179934919369934
343,71.19993098658975
344,79.7944443171119
345,72.16439527084368
346,58.621627442451064
347,44.63470007851643
348,42.18068220648682
349,3.0522315368125663
350,16.90811528310352
351,39.134811867631136
352,8.52342903708838
353,65.54526432719115
354,59.20168411821564
355,98.77262403796678
356,89.12919610249318
357,60.455480973356636
358,76.17162733948295
359,58.75011746487138
360,17.831050248219594
361,71.25098743519023
362,9.587250872173314
363,23.309462217568623
364,44.44259130116212
365,10.757512684813907
366,27.522406163025348
367,28.653832736471287
368,31.111977174214644
369,21.931813522067646
370,9.078783704059257
371,47.94933010787942
372,36.35046213382833
373,67.54649360962229
374,17.49165059332418
375,45.40617380921804
376,40.436334383312825
377,72.83093231956371
378,50.6823048577563
379,37.88856684408084
380,24.43517953263551
381,98.82812322294025
382,24.49308739296303
383,60.46477378624484
384,53.954748007273245
385,56.24848628070863
386,46.124134864791635
387,41.241946031203724
388,12.088308288837467
389,48.47376537044815
390,18.5959917283799
391,40.4804014823727
392,84.68480788713391
393,40.779919662200314
394,96.72048689391599
395,17.945381662431913
396,69.83728437959232
397,77.49737640466566
398,25.74120466684725
399,96.5930278693281
400,68.0183831489796
401,1.6982764493018387
402,2.371172637021135
403,73.47037643064327
404,17.67709963944529
405,92.93025020843564
406,95.99088670106026
407,80.75057859922768
408,6.156828965155913
409,3.1309688433974303
410,96.90281408962306
411,31.292511711608494
412,78.77090362170888
413,85.28036108091828
414,45.317907343964904
415,62.07930048649699
416,23.60203820579889
417,9.015291419794892
418,96.88029218388434
419,70.50323340921845
420,1.1997775206386008
421,95.94360421260023
422,49.51026292641968
423,23.519133112452607
424,6.802773200728208
425,78.79545393639977
426,75.69126443671514
427,88.02265437980022
428,90.73447603853981
429,63.147226084048114
430,55.13796920506757
431,10.352968550612207
432,96.2107903851926
433,86.15295746715813
434,52.33610456717926
435,72.18482498891588
436,21.130095761583434
437,87.17828336293792
438,20.89985495244341
439,42.03407706098778
440,81.72477667305907
441,94.3049030228565
442,59.121789849709096
443,1.5843423713013394
444,85.87712197188348
445,76.60178291354465
446,35.307265761687404
447,43.15326471938676
448,22.536095385268894
449,42.40803898505824
450,17.95349892752549
451,31.447807692232168
452,20.678997870584027
453,80.46143322472167
454,27.473815587859963
455,38.03534731494823
456,16.98154986552607
457,90.76151368351488
458,79.62935242145517
459,31.18756517339534
460,91.83508901809635
461,22.28389226473837
462,40.65047800221271
463,96.59820454113166
464,75.42240024777666
465,8.998909785066655
466,16.06144455851466
467,9.630587985975803
468,53.92231714727159
469,84.42102324310851
470,72.6351139312039
471,27.263608663577642
472,32.34167320675208
473,33.237537167905074
474,69.1640221509861
475,10.072005919692717
476,8.41251059170659
477,56.011298602645695
478,71.71841132833985
479,56.17379223401176
480,77.2299093557835
481,18.58040492237111
482,61.716376993150114
483,67.50375932308835
484,90.52439676709898
485,99.19024328739528
486,31.001516657467697
487,41.120721385777145
488,45.35644369765384
489,58.17238484609004
490,74.30021206122498
491,32.8042420548485
492,80.5287340549849
493,0.0255482063081236
494,93.52233421464095
495,62.46728049469943
496,48.16432232996072
497,97.46317277685924
498,49.334120632187364
499,83.0406545637524
500,63.99122816704587
501,97.14014416003407
502,85.8621978487692
503,94.90907174451662
504,60.35280015740231
505,73.54583719654094
506,64.0116935600545
507,76.10552459158538
508,18.89452694314616
509,12.674366719601583
510,38.902006816400345
511,64.19115869012319
512,58.48144155569972
513,39.41492521017429
514,95.10499507027151
515,29.26687084132925
516,42.56715288467342
517,14.097623318704011
518,97.52725474167988
519,72.07976944467671
520,18.975612524243513
521,71.13158054837241
522,34.66390806440833
523,83.07698390895948
524,62.35777628830144
525,89.09486671519494
526,36.18645475895468
527,15.54385910749504
528,54.72154116426179
529,22.66045513838718
530,57.82099474821386
531,87.6963324392266
532,96.68336847614385
533,95.37840629412935
534,11.519448755498018
535,8.085919438015932
536,38.14112827074745
537,97.46886645883318
538,6.769441990179825
539,11.034652409415068
540,3.985095525914417
541,79.17008869951418
542,32.120514311594405
543,76.22505682064651
544,83.76066678079442
545,45.3312004082501
546,5.903866175739559
547,79.82461270924367
548,85.17145636508221
549,63.15125311477343
550,61.53704614043395
551,95.0658920377186
552,43.99026152202951
553,85.34748609093899
554,23.972629770790345
555,60.3152074304365
556,1.7699013795906549
557,12.139053440171432
558,79.84142169318604
559,62.96309054842958
560,86.04954671351304
561,33.2771045386753
562,68.31939064988222
563,80.46454734783659
564,47.5939725898476
565,15.970495110457318
566,50.38718958384204
567,36.36552542386151
568,1.7283738530124548
569,40.75119513750024
570,60.87557422606963
571,25.110829159509642
572,84.15292522545906
573,27.381463862331014
574,67.39996776121039
575,32.47944383246221
576,12.841436335582157
577,82.86191718685262
578,71.51718148745545
579,46.47452005406889
580,41.230004041965884
581,36.20487703812236
582,21.690926194033842
583,12.110095405250254
584,95.05634372534364
585,97.34281606825222
586,68.36437942392033
587,79.28811307657115
588,24.910957753994612
589,88.90434648908034
590,13.968632997242503
591,9.413470195049168
592,4.5634814751064905
593,94.29246185591148
594,19.870639869251892
595,12.663559607145702
596,79.34675331826485
597,58.828721842549136
598,63.283109633593156
599,82.13543252698575
600,44.290565889594255
601,81.15246200562231
602,22.591193405734757
603,50.16136807573749
604,98.56523943968384
605,40.339442829551544
606,57.2123003921555
607,39.56328345145113
608,0.9376660051578556
609,60.460140562906886
610,73.81950607572469
611,63.00062138437438
612,66.44433586735708
613,68.31385145748148
614,20.869928448400575
615,26.78656472157732
616,4.259331146116785
617,97.11632908492346
618,81.49531363888374
619,31.518037739064386
620,37.85077587185286
621,30.345269804311336
622,19.37565856826142
623,97.56280960083863
624,90.79711444495062
625,19.546951774207244
626,17.987626736268858
627,97.73123378995807
628,56.28913498976561
629,4.401780899700725
630,60.11500489119145
631,99.3544098753732
632,34.490980685173675
633,14.278522067507648
634,87.52656328533762
635,52.16526690408176
636,8.62961868093124
637,44.11348832643078
638,37.80759138753616
639,68.57405075143762
640,31.47112928632264
641,42.90740314052592
642,19.41658283005594
643,95.82925783215364
644,15.614325248117789
645,23.719945941639697
646,83.25942259429334
647,33.672045151775585
648,25.537655925000514
649,48.319620477975576
650,19.838962044371623
651,3.040683604707184
652,8.838257920466763
653,76.51579056529208
654,73.64491017520159
655,44.74674388491435
656,14.148008213882978
657,4.114233277727319
658,9.390041883814703
659,60.762087286936186
660,84.52098325078798
661,75.30017924870151
662,34.6165421822381
663,88.46277852524597
664,92.02557549668666
665,12.544848314334578
666,33.96585928621955
667,15.725491304689122
668,82.0447409082125
669,79.57112494536732
670,43.29748349807934
671,68.66565280858089
672,81.49715257646342
673,76.38531892208105
674,4.1378622443809405
675,17.70791533946764
676,30.009771129053398
677,82.67181984844575
678,99.63420406912444
679,56.79671342622393
680,80.77617940621751
681,7.847925448727477
682,12.627558761440394
683,24.28065232184313
684,7.347780369698453
685,23.55806035143655
686,12.615853528815146
687,21.306712304747943
688,29.682899075333314
689,83.72661569419597
690,27.525943651062445
691,58.034131359364785
692,89.78795809179309
693,89.26325167709389
694,2.5110458034127037
695,68.6647166262143
696,56.86825345117911
697,52.79529088636685
698,23.046866351038275
699,75.22802557907218
700,37.33585771874629
701,49.99248694973747
702,58.48138624979291
703,17.31008386899807
704,20.434663001087216
705,74.02086300758353
706,23.67407643519196
707,26.976399214604164
708,22.866256610334425
709,98.83661507148996
710,88.28858874111177
711,72.03925580841386
712,1.9686734062456246
713,15.08535445688992
714,79.10536040517503
715,40.810424371922124
716,80.94231539728348
717,73.14900594785158
718,54.44512342575049
719,4.30798685370557
720,71.20352941028965
721,51.82467032115506
722,51.0999570358562
723,98.66334695253869
724,57.249306627766515
725,24.584410391800027
726,76.3416818610113
727,25.80125113458881
728,14.843813874330468
729,80.51538477460866
730,9.974990613847467
731,13.347627369679916
732,6.869984054079293
733,17.450948488820828
734,6.6560736580935975
735,57.5583514256597
736,22.419595186919818
737,7.195242102587307
738,52.34995170665321
739,22.480221211617078
740,80.98761220188571
741,15.336561180053065
742,33.3733315110766
743,35.755416199444966
744,71.06799461386821
745,39.10093764940888
746,9.6185873226176
747,57.95400467239258
748,94.00814867193301
749,70.72270532244059
750,33.551820175271494
751,82.03526216556172
752,47.20189132216063
753,77.4059025333208
754,98.28662607728046
755,25.639658063787408
756,58.415866546464976
757,88.5445222756453
758,29.055659849277383
759,39.06014731102172
760,66.52056088084505
761,5.019909870538086
762,35.15571109451987
763,40.3510366959056
764,73.90412003915601
765,97.87935276882162
766,2.7004049672777253
767,87.9807791035229
768,84.04369495692619
769,19.974549923390526
770,5.082216001224282
771,13.567397263023384
772,65.65269771112061
773,60.76873341119226
774,45.131106837584326
775,36.57617908431081
776,45.93440366767918
777,33.80717963818017
778,98.14968370266621
779,27.83112636852555
780,39.28418173041651
781,79.90717472666486
782,39.22040418077057
783,80.2975655848184
784,64.197247125376
785,18.126777148109106
786,94.55632271448887
787,49.806372800408596
788,9.3004633747505
789,65.45796347453526
790,77.89197956772443
791,24.43408199178133
792,50.70187060138751
793,14.668100074375111
794,27.475169763177554
795,36.437775331026835
796,80.90560506178609
797,49.608952907440695
798,25.231054387593666
799,8.386159496477418
800,21.368679050295093
801,93.72853475944505
802,46.44513250346504
803,85.11217718669283
804,52.122498793013015
805,27.766708013671803
806,15.061985778693643
807,10.028500570572152
808,64.80619603033601
809,87.19957766381653
810,62.64047658528528
811,6.3737271902223664
812,70.20727407447393
813,15.853533678253239
814,71.9002256460872
815,61.363880800078576
816,87.20136029644263
817,23.72900837064452
818,91.99298980834317
819,43.30296960166417
820,54.89464724103976
821,18.118156643694395
822,76.59815804859815
823,39.976595651839595
824,33.0266200142429
825,60.18577904196929
826,17.56359984655671
827,37.65631673474865
828,38.69992926921966
829,30.98077836591795
830,1.1359843948298365
831,41.24835743848148
832,83.9677575036775
833,1.9924513177976166
834,10.793965712032428
835,77.22976751734936
836,63.8564851747904
837,85.9929508624007
838,21.830615187301806
839,73.34409831420936
840,31.896500236805416
841,71.81188826994085
842,97.44214557500094
843,99.50269144931958
844,90.68862507019895
845,46.41387470114117
846,25.995393425541835
847,7.881078541974784
848,9.461549902370258
849,91.45495198156716
850,35.12590742686107
851,84.1409153509182
852,4.713762388391696
853,99.48635117554538
854,71.97294604441636
855,92.48397036743418
856,13.430812213611798
857,12.934073456823548
858,40.05648930736814
859,80.63479022317648
860,62.9858269756279
861,87.63368528900229
862,40.727880469978025
863,36.41405994184812
864,25.184058308846467
865,65.44552339892849
866,57.23094556915029
867,24.38555397153084
868,62.19765919544806
869,44.620012415340106
870,67.66845314719694
871,58.61385666822642
872,61.69373546451171
873,36.37129594170464
874,86.4718452453885
875,36.20402291247268
876,36.91775598335373
877,95.43183420249413
878,23.184436315423273
879,4.811575728352768
880,26.97579689978119
881,85.70348968738351
882,59.535523158363524
883,50.32583709056555
884,48.275479995176674
885,7.481153595519874
886,60.98720586690302
887,89.17809375700183
888,74.98469642019006
889,56.53009015301155
890,31.483811429069462
891,50.4151016582613
892,23.584964714151024
893,30.129069012944754
894,79.46531344439877
895,30.00479291346695
896,58.03398125952345
897,42.12297918951187
898,29.94617367762554
899,64.22051289844678
900,49.380920987401424
901,83.2035507218103
902,39.54503395395683
903,60.605321790790434
904,37.78976674498592
905,7.916782060212824
906,39.389829534327625
907,21.699500105132895
908,45.486122378861474
909,88.36739961056416
910,65.60963789480317
911,16.177024167973887
912,47.01134643187562
913,65.20010627381171
914,49.60995541150909
915,88.21361334523425
916,67.12569145688973
917,27.23283586177383
918,3.4101344407883705
919,83.7213745854994
920,28.91721900419675
921,6.864487317062428
922,52.47946554988098
923,50.48806013867026
924,43.26677186423276
925,35.53141124925825
926,39.60198254951921
927,40.52330346909868
928,39.40793381067659
929,60.23666098479754
930,49.54890948594587
931,92.24099079514936
932,78.42561021765755
933,13.401605095063973
934,35.70945022498877
935,66.53809565849805
936,75.72721022413388
937,78.38685383136198
938,2.3872314456878985
939,52.13460538352395
940,15.492318056337862
941,4.681551908525328
942,0.3502743183272372
943,12.679475941974816
944,84.35434146928196
945,31.926892785150486
946,93.11641349774412
947,21.551527198764397
948,83.85979959803024
949,57.01397389769147
950,74.01824396832463
951,44.55016893641868
952,45.165960998234546
953,40.15372725700929
954,59.20068098472744
955,44.67194217771527
956,52.81970022992688
957,93.9217553431603
958,66.16602629001885
959,60.522731319383226
960,70.40133410625893
961,98.62623980710488
962,58.753557465969465
963,62.04060772041914
964,88.98305035682483
965,2.9038577748010663
966,80.71196739664786
967,14.767668997851292
968,6.429029305003997
969,99.94145946020005
970,69.97474064417194
971,3.831181374393977
972,71.71753884107513
973,90.7381643584424
974,75.59118041821927
975,31.35973558866233
976,48.216749248852466
977,65.24375404475799
978,59.31138545465501
979,72.08511632514691
980,73.82537727180627
981,34.243403302785346
982,79.43282077520779
983,69.57487090336075
984,50.585252623484024
985,74.68090049120202
986,63.534246327392054
987,90.48693235782996
988,59.79371857492942
989,2.4581152625773317
990,10.184195128913643
991,20.413238878266526
992,41.273523486838926
993,88.44602602246043
994,13.726032036787995
995,52.80084260892344
996,64.74452206124059
997,55.69382699973238
998,56.65086405783677
999,96.81079411319891
1000,0.1943227102561229
1001,22.347337920299548
1002,15.239910061791706
1003,68.91442126312388
1004,18.37454293508436
1005,19.106624170406082
1006,46.86502030843581
1007,20.74201704842079
1008,59.16174361175508
1009,54.26200962621377
1010,64.281104263555
1011,84.88314679573803
1012,96.21512702968657
1013,4.131818332073878
1014,41.785190906214474
1015,53.15220504532182
1016,45.67308228803205
1017,44.41738016574595
1018,97.88149172807907
1019,3.245049500491337
1020,81.85407397317786
1021,96.98671693448486
1022,1.3374746713430974
1023,36.64170268127403
1024,82.32786205528849
1025,25.92592669080617
1026,25.362877270367832
1027,49.31238711715606
1028,49.338874941474174
1029,9.380171936770576
1030,47.23523127709246
1031,92.43113540471627
1032,25.66387128266603
1033,47.82225532526905
1034,22.804112449136237
1035,71.01968094847157
1036,68.54973789499029
1037,32.58455432483095
1038,96.65593924914894
1039,23.51282921420247
1040,36.99538017453358
1041,12.161113419327785
1042,40.50520689189108
1043,49.348294421413755
1044,55.77710064325554
1045,76.46528820179762
1046,43.825175007514126
1047,90.62364659197037
1048,69.70863801638345
1049,38.2677102227593
1050,95.13064883899771
1051,2.8787964444265124
1052,67.9741769152594
1053,64.12320505209036
1054,58.71305252854717
1055,87.38163594365935
1056,72.90287587177725
1057,32.39644824533428
1058,61.77926995765487
1059,53.40065049368009
1060,88.50591087695447
1061,0.3128313070646649
1062,38.395173499118975
1063,81.29524107863564
1064,82.13346261911649
1065,74.25702574437182
1066,98.73810902853987
1067,93.69714512593139
1068,42.63637114315792
1069,24.982673019938318
1070,86.47793511687368
1071,27.30684788922647
1072,87.09693617465905
1073,19.95211486536568
1074,78.74709195097897
1075,39.09783029485319
1076,8.951706044682627
1077,6.58198198465878
1078,70.67907370477742
1079,5.568888817929107
1080,27.01384384208628
1081,79.89516297681931
1082,91.18587055333967
1083,13.47280220168454
1084,80.21346575071506
1085,69.51329631916772
1086,84.95431708890948
1087,57.252234523833124
1088,85.50718607698596
1089,31.842778188627406
1090,17.223567791918203
1091,63.60291359249779
1092,76.53311584212412
1093,73.24994716946833
1094,79.06902434646639
1095,85.77505634405787
1096,66.76586021803733
1097,4.556370203230619
1098,72.65180754442594
1099,67.79558497544461
1100,82.57655651646283
1101,17.397802120692283
1102,60.17805451641532
1103,47.717479503779956
1104,58.96048319202536
1105,6.355977104573974
1106,9.023360212365617
1107,4.110882915143499
1108,64.85621205655148
1109,82.4611299983717
1110,40.587371514278324
1111,44.90196584368381
1112,72.30125846986446
1113,52.65016895318928
1114,99.9412353948998
1115,96.2144938614372
1116,28.06138344221596
1117,93.53814736706762
1118,10.469473697367881
1119,46.19803142229277
1120,71.20368686878436
1121,53.25825017090523
1122,91.23326516116614
1123,1.3263760759531062
1124,71.61934307518206
1125,62.21745580164939
1126,88.85143261208101
1127,21.708871945533815
1128,30.829700218364064
1129,29.132969469605097
1130,67.78171792620267
1131,56.60358429826822
1132,68.7948250487708
1133,91.54370465851365
1134,91.70036980428321
1135,43.66359073964844
1136,3.3533331738698213
1137,11.029897967087932
1138,29.156996530476288
1139,80.09316054849648
1140,18.70956275829505
1141,31.60420902976805
1142,19.89420363532752
1143,52.73413006360917
1144,45.96360276570493
1145,35.77436669077289
1146,57.602997168941926
1147,22.14172091948322
1148,1.72118992637037
1149,95.05036051213399
1150,32.91245504636369
1151,94.13717348548369
1152,70.93366757603687
1153,67.17127569415784
1154,31.093485626660843
1155,20.302477278805153
1156,98.73771347975348
1157,20.868447989738392
1158,94.33485157950521
1159,31.359350206739723
1160,94.81675442162869
1161,32.10505010223296
1162,99.34700706252806
1163,28.06751199245795
1164,87.5476063139829
1165,8.920356773906523
1166,84.024512334145
1167,98.21883983560166
1168,34.02328954008604
1169,63.62416422556302
1170,50.03976239666723
1171,53.12582483306395
1172,61.21069710733603
1173,58.67829019835305
1174,53.869977582656695
1175,82.8068678003827
1176,74.63022932083535
1177,61.92238201122304
1178,26.079159633300875
1179,23.788131304128267
1180,66.88086945810265
1181,81.94452860054659
1182,52.9911450561502
1183,28.61340739612904
1184,4.660294175133561
1185,18.49452460376514
1186,58.321337166824414
1187,42.67209807825664
1188,4.159627073595029
1189,50.651573154827126
1190,47.060999072532695
1191,99.93404567854238
1192,2.762795706897292
1193,90.80802292753745
1194,82.04253753516313
1195,54.26357952617183
1196,29.27920112902801
1197,98.69982635693924
1198,98.36362711468055
1199,32.288096631296405
1200,49.53283797204282
1201,22.138155894095046
1202,3.831985773157476
1203,36.57115453914318
1204,8.267214266324064
1205,17.023416554605276
1206,42.009355262902005
1207,10.020125029078253
1208,21.704353978487323
1209,12.774981121300321
1210,28.92106577966945
1211,93.58200967137662
1212,61.01544790313156
1213,39.92176281190656
1214,97.4373054242927
1215,40.052380095192774
1216,0.17938641509386288
1217,86.7781406562849
1218,1.1025078037552927
1219,27.577147873701602
1220,14.713257696969928
1221,64.18928288789614
1222,37.10350768773685
1223,78.3526824752078
1224,87.89832415478155
1225,8.379364907780417
1226,50.02841250788812
1227,12.70399544833004
1228,79.55755861028868
1229,74.35593932765721
1230,96.65955816942497
1231,37.581331592614966
1232,2.7053389517583626
1233,81.45650339475272
1234,83.49768910646492
1235,13.142647339928281
1236,47.74978500247231
1237,73.89608808470281
1238,13.523216737349763
1239,83.21724107404442
1240,65.31978772372442
1241,71.26009635994066
1242,92.21760957020285
1243,49.41443347339868
1244,28.61919060106898
1245,25.482473633182646
1246,81.12903001924587
1247,83.23459208830583
1248,63.84086105474472
1249,13.852053120682095
1250,66.2431894887748
1251,65.25426687070691
1252,16.953973494196205
1253,19.38965895598711
1254,49.95524767336425
1255,12.466682771610472
1256,12.28228108585081
1257,83.46273971377553
1258,44.45155843203141
1259,70.2107689536515
1260,44.26010019038916
1261,10.674370647838016
1262,5.538013968012024
1263,44.83647069917731
1264,18.16548451346528
1265,0.9298858313205094
1266,32.45807300031135
1267,11.916102843014475
1268,62.42722398188102
1269,63.375439765145224
1270,34.00720065545841
1271,69.26884126680177
1272,22.363330093045708
1273,52.023760967965224
1274,82.07421038509223
1275,11.540897382905758
1276,91.46362513736737
1277,29.075241097287673
1278,14.16384504953
1279,44.98474997578698
1280,77.69510634233278
1281,23.710505641378475
1282,46.401227535815735
1283,17.97329339316216
1284,57.63225419826972
1285,10.795238935214456
1286,34.212692922388946
1287,7.918912681288259
1288,82.89260401120933
1289,75.83159028616167
1290,77.0656664283271
1291,55.85720311780623
1292,50.39591027903079
1293,60.77889356029299
1294,97.1755760571725
1295,33.92376157060053
1296,87.4350090995525
1297,29.30826441228517
1298,0.0882646660555042
1299,72.15847347981938
1300,46.46756892127703
1301,83.04925763475103
1302,22.226206180538234
1303,22.8986326683682
1304,29.993089278410668
1305,4.197208266750341
1306,38.48082029281964
1307,74.19763744451836
1308,42.77267290253711
1309,67.99877139920375
1310,86.5583207647726
1311,28.031389994514555
1312,99.12523133266676
1313,31.891782722148175
1314,46.426361060410585
1315,69.28779509292069
1316,68.52184074925862
1317,3.9383686577891597
1318,93.49763981310761
1319,95.09237351360623
1320,8.293691976833406
1321,29.423401997901365
1322,13.839202355726066
1323,76.55096477781736
1324,93.3924793506435
1325,62.251064964406396
1326,89.94871710982372
1327,38.365411631577004
1328,34.71000065583972
1329,62.60992516686318
1330,71.46304201963306
1331,60.621932202066084
1332,31.63758121030832
1333,23.62354376754884
1334,50.30152739899671
1335,99.59633162359953
1336,14.019570619931054
1337,61.55378396573388
1338,10.04004850248168
1339,11.848431551389826
1340,58.13506357437067
1341,60.42887156577179
1342,73.58242008623282
1343,29.712238925024582
1344,82.73635780281504
1345,22.51884013821942
1346,9.867235673981433
1347,9.698125359278508
1348,4.6102062684982625
1349,20.736796075713926
1350,1.2696909976928517
1351,95.51457355857566
1352,10.12732873238299
1353,67.64818650511883
1354,65.2534460204898
1355,15.320280882329007
1356,13.160161939539162
1357,16.918605076667802
